Data da Publicação;Id do Relatório;Nº da OS;DescUnidadeExaminada;codOrgaoSiafi;Órgão;TituloResumido;Estado;Município;Ciclo Programa FEF;Título do Relatório;Situação do Relatório;Linha de Atuação
2018/05/23 08:05:24.000000000;11279;201408926;MUSEU DA REPUBLICA - RIO DE JANEIRO;42000;MINISTERIO DA CULTURA;MINC;RJ;Rio de Janeiro;;Relatório nº 201408926 - Museu da República/RJ - Funcionamento de Espaços e Equipamentos Culturais;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/23 08:05:19.000000000;11287;201408936;MUSEU CASA DE BENJAMIN CONSTANT;42000;MINISTERIO DA CULTURA;MINC;RJ;Rio de Janeiro;;Relatório nº 201408936 - Museu Casa de Benjamin Constant/RJ - Funcionamento de Espaços e Equipamentos Culturais;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/23 08:05:17.000000000;11289;201408938;MUSEU DO DIAMANTE;42000;MINISTERIO DA CULTURA;MINC;MG;Diamantina;;Relatório nº 201408938 - Museu do Diamante/MG - Funcionamento de Espaços e Equipamentos Culturais;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/23 08:05:04.000000000;11283;201408930;MUSEU NACIONAL DE BELAS ARTES- RIO DE JANEIRO;42000;MINISTERIO DA CULTURA;MINC;RJ;Rio de Janeiro;;Relatório nº 201408930 - Museu Nacional de Belas Artes/RJ - Funcionamento de Espaços e Equipamentos Culturais;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/23 08:05:02.000000000;11285;201408932;MUSEUS RAYMUNDO OTTONI DE CASTRO MAYA/RJ;42000;MINISTERIO DA CULTURA;MINC;RJ;Rio de Janeiro;;Relatório nº 201408932 - Museu Raymundo Ottoni de Castro Maya/RJ - Funcionamento de Espaços e Equipamentos Culturais;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/23 08:05:01.000000000;11282;201408929;MUSEU LASAR SEGALL - SAO PAULO;42000;MINISTERIO DA CULTURA;MINC;SP;São Paulo;;Relatório nº 201408929 - Museu Lasar Segall/SP- Funcionamento de Espaços e Equipamentos Culturais;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/23 08:05:00.000000000;11276;201408923;MUSEU DA INCONFIDENCIA - OURO PRETO;42000;MINISTERIO DA CULTURA;MINC;MG;Ouro Preto;;Relatório nº 201408923 - Museu da Inconfidência - Ouro Preto/MG - Funcionamento de Espaços e Equipamentos Culturais;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/21 10:05:50.000000000;10955;201700907;Instituto Nacional de Pesquisa Espaciais -São Jose dos Campos - Ministério da Ciência, Tecnológia e Inovação;24000;MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO;MCT;SP;São José dos Campos;;Relatório de Avaliação dos Resultados da Gestão nº 201700907 - Inpe;Publicado;Avaliação dos Resultados da Gestão
2018/05/21 10:05:12.000000000;10956;201700899;Instituto Nacional de Pesquisa Espaciais -São Jose dos Campos - Ministério da Ciência, Tecnológia e Inovação;24000;MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO;MCT;SP;São José dos Campos;;Relatório de Avaliação dos Resultados da Gestão nº 201700899 - Inpe;Publicado;Avaliação dos Resultados da Gestão
2018/05/21 09:05:56.000000000;11160;201604684;HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;ES;Cachoeiro de Itapemirim;;Relatório nº 201604684 - Hospital Evangélico de Cachoeiro de Itapemirim - Estruturação de Unidades de Atenção Especializada em Saúde;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/21 09:05:55.000000000;11127;201600104;IF GOIANO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;GO;Morrinhos;;Relatório de Auditoria nº 201600104 - IF Goiano;Publicado;Auditoria de Acompanhamento da Gestão
2018/05/21 09:05:53.000000000;11161;201604685;HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;ES;Cachoeiro de Itapemirim;;Relatório nº 201604685 - Hospital Evangélico de Cachoeiro de Itapemirim - Estruturação de Unidades de Atenção Especializada em Saúde;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/21 09:05:48.000000000;11158;201604682;HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;ES;Cachoeiro de Itapemirim;;Relatório nº 201604682 - Hospital Evangélico de Cachoeiro de Itapemirim - Estruturação de Unidades de Atenção Especializada em Saúde;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/21 09:05:46.000000000;11156;201604680;HIFA;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;ES;Cachoeiro de Itapemirim;;Relatório nº 201604680 - HIFA - Estruturação de Unidades de Atenção Especializada em Saúde;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/21 09:05:38.000000000;9896;201601801;SENAR-ADMINISTRACAO REGIONAL DO PARA;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;PA;Belém;;Relatório de Auditoria Anual de Contas nº 201601801 - SENAR/PA - exercício de 2015;Publicado;Auditoria Anual de Contas
2018/05/21 09:05:37.000000000;11129;201505169;Universidade Federal de Goiás;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;GO;Goiânia;;Relatório de Auditoria nº 201505169 - UFG;Publicado;Auditoria de Acompanhamento da Gestão
2018/05/21 09:05:21.000000000;11157;201604681;HIFA;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;ES;Cachoeiro de Itapemirim;;Relatório nº 201604681 - HIFA - Estruturação de Unidades de Atenção Especializada em Saúde;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/21 09:05:18.000000000;11159;201604683;HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;ES;Cachoeiro de Itapemirim;;Relatório nº 201604683 - Hospital Evangélico de Cachoeiro de Itapemirim - Estruturação de Unidades de Atenção Especializada em Saúde;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/21 09:05:16.000000000;11131;201505576;Empresa Brasileira de Serviços Hospitalares - HC-UFPE;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;PE;Recife;;Relatório de Avaliação dos Resultados da Gestão nº 201505576 - Ebserh - HC/UFPE;Publicado;Avaliação dos Resultados da Gestão
2018/05/21 08:05:30.000000000;11200;201701778;Secretaria Executiva - Ministério da Saúde;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;DF;Brasília;;Relatório de Avaliação dos Resultados da Gestão nº 201701778 - Secretaria-Executiva;Publicado;Avaliação dos Resultados da Gestão
2018/05/21 08:05:00.000000000;11083;201800301;Departamento Regional do Serviço Nacional de Aprendizagem Industral - Pará;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;PA;Belém;;Relatório de Avaliação dos Resultados da Gestão nº 201800301 - SENAI/PA;Publicado;Avaliação dos Resultados da Gestão
2018/05/18 17:05:41.000000000;10873;;;;;;;;;Relatório nº 82 - Construção de Ferrovias;Publicado;Relatório de Avaliação da Execução de Programas de Governo
2018/05/18 15:05:07.000000000;11128;;;;;;;;;Relatório de Atividades - Avaliação de Integridade das Estatais - exercício 2017;Publicado;Auditoria por Área de Gestão
2018/05/18 10:05:35.000000000;11034;201701146;SESI-DEP.REGIONAL DO ESTADO DA BAHIA;55000;MINISTERIO DO DESENVOLVIMENTO SOCIAL;MDS;BA;Salvador;;Relatório de Auditoria Anual de Contas nº 201701146 - SESI/BA - exercício de 2016;Publicado;Auditoria Anual de Contas
2018/05/18 09:05:53.000000000;11087;201701635;INSTITUTO NACIONAL DO SEGURO SOCIAL;55000;MINISTERIO DO DESENVOLVIMENTO SOCIAL;MDS;DF;Brasília;;Relatório de Auditoria nº 201701635 - INSS - CNIS;Publicado;Auditoria de Acompanhamento da Gestão
2018/05/18 09:05:48.000000000;11005;201702011;Secretaria Executiva - Ministério da Saúde;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;DF;Brasília;;Relatório de Avaliação dos Resultados da Gestão nº 201702011 - Sistemática de Descontos do Teto da Média e Alta Complexidade;Publicado;Avaliação dos Resultados da Gestão
2018/05/17 15:05:23.000000000;11135;201503212;GERÊNCIA EXECUTIVA DOURADOS;33000;MINISTERIO DA PREVIDENCIA SOCIAL;MPS;MS;Dourados;;Relatorio nº 201503212 - GEX Dourados MS - Ação 0136 Auxílio Doença Área Urbana;Publicado;Auditoria de Acompanhamento da Gestão
2018/05/17 14:05:42.000000000;11163;201604687;HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;ES;Cachoeiro de Itapemirim;;Relatório nº 201604687 - Hospital Evangélico de Cachoeiro de Itapemirim - Estruturação de Unidades de Atenção Especializada em Saúde;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/17 14:05:34.000000000;11165;201604690;HOSPITAL INFANTIL FRANCISCO DE ASSIS;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;ES;Cachoeiro de Itapemirim;;Relatório nº 201604690 - HIFA - Estruturação de Unidades de Atenção Especializada em Saúde;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/17 14:05:33.000000000;10505;201701785;Coordenação-Geral de Finanças do Inss no Distrito Federal;33000;MINISTERIO DA PREVIDENCIA SOCIAL;MPS;DF;Brasília;;Relatório nº 201701785 - Coordenação-Geral de Finanças do INSS no Distrito Federal;Publicado;Auditoria de Acompanhamento da Gestão
2018/05/17 14:05:13.000000000;11164;201604688;HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;ES;Cachoeiro de Itapemirim;;Relatório nº 201604688 - Hospital Evangélico de Cachoeiro de Itapemirim - Estruturação de Unidades de Atenção Especializada em Saúde;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/17 14:05:10.000000000;11162;201604686;HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;ES;Cachoeiro de Itapemirim;;Relatório nº 201604686 - Hospital Evangélico de Cachoeiro de Itapemirim - Estruturação de Unidades de Atenção Especializada em Saúde;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/17 09:05:40.000000000;11166;201604691;HOSPITAL INFANTIL FRANCISCO DE ASSIS;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;ES;Cachoeiro de Itapemirim;;Relatório nº 201604691 - HIFA - Estruturação de Unidades de Atenção Especializada em Saúde;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/17 09:05:38.000000000;11150;201212628;APS CACOAL;33000;MINISTERIO DA PREVIDENCIA SOCIAL;MPS;RO;Cacoal;;Relatorio nº 201212628 - APS Cacoal RO - Auxílio Doença Área Urbana;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/17 09:05:36.000000000;11151;201212629;APS VILHENA;33000;MINISTERIO DA PREVIDENCIA SOCIAL;MPS;RO;Vilhena;;Relatório nº 201212629 - APS Vilhena RO - Auxílio Doença Área Urbana;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/17 09:05:25.000000000;11167;201604692;HOSPITAL INFANTIL FRANCISCO DE ASSIS;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;ES;Cachoeiro de Itapemirim;;Relatório nº 201604692 - HIFA - Estruturação de Unidades de Atenção Especializada em Saúde;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/17 09:05:23.000000000;11066;201409346;NOVA SOURE PREFEITURA GABINETE DO PREFEITO;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;BA;Nova Soure;;RDE nº 201409346 - Execução Financeira da Atenção Básica;Publicado;Apuração de Representações e Demandas Sociais
2018/05/17 09:05:16.000000000;11025;201603162;CIA. HIDROELETRICA DO SAO FRANCISCO S/A;32000;MINISTERIO DE MINAS E ENERGIA;MME;PE;Recife;;Relatório de Avaliação dos Resultados da Gestão nº 201603162 - Chesf;Publicado;Avaliação dos Resultados da Gestão
2018/05/17 08:05:54.000000000;11170;201701600;Empresa Brasileira de Hemoderivados e Biotecnologia;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;PE;Recife;;Relatório de Auditoria nº 201701600 - Hemobrás;Publicado;Auditoria de Acompanhamento da Gestão
2018/05/17 08:05:45.000000000;11032;201503867;Petróleo Brasileiro S/A;32000;MINISTERIO DE MINAS E ENERGIA;MME;DF;Brasília;;Relatório de Avaliação dos Resultados da Gestão nº 201503867 - Petrobras SA;Publicado;Avaliação dos Resultados da Gestão
2018/05/17 08:05:38.000000000;11147;201503280;GERÊNCIA EXECUTIVA URUGUAIANA;33000;MINISTERIO DA PREVIDENCIA SOCIAL;MPS;RS;Uruguaiana;;Relatório de Auditoria nº 201503280 - GEX Uruguaiana RS - Ação 0136 Auxílio Doença Área Urbana;Publicado;Auditoria de Acompanhamento da Gestão
2018/05/17 08:05:36.000000000;11153;201409555;GERÊNCIA EXECUTIVA SALVADOR;33000;MINISTERIO DA PREVIDENCIA SOCIAL;MPS;BA;Salvador;;Relatorio de Auditoria nº 201409555 - GEX Salvador BA - Ação 0136 Auxílio Doença Área Urbana;Publicado;Auditoria de Acompanhamento da Gestão
2018/05/17 08:05:35.000000000;11148;201503282;GERÊNCIA EXECUTIVA VITÓRIA;33000;MINISTERIO DA PREVIDENCIA SOCIAL;MPS;ES;Vitória;;Relatório de Auditoria nº 201503282 -GEX Vitória ES - Ação 0136 Auxílio Doença Área Urbana;Publicado;Auditoria de Acompanhamento da Gestão
2018/05/17 08:05:27.000000000;11152;201212756;APS CEARÁ MIRIM;33000;MINISTERIO DA PREVIDENCIA SOCIAL;MPS;RN;Ceará-Mirim;;Relatório de Auditoria nº 201212756 - APS Ceará Mirim RN - Auxílio Doença Área Urbana;Publicado;Auditoria de Acompanhamento da Gestão
2018/05/17 08:05:00.000000000;11146;201503260;GERÊNCIA EXECUTIVA SANTA MARIA;33000;MINISTERIO DA PREVIDENCIA SOCIAL;MPS;RS;Santa Maria;;Relatório de Auditoria nº 201503260 - GEX Santa Maria RS - Ação 0136 Auxílio Doença Área Urbana;Publicado;Auditoria de Acompanhamento da Gestão
2018/05/17 07:05:19.000000000;10109;201700776;SUPERINT REG DO TRAB E EMPREGO/MG;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;MG;Belo Horizonte;;Relatório de Auditoria Anual de Contas Nº201700776 - Superintendência Regional do Trabalho e Emprego em Minas Gerais - exercício de 2016;Publicado;Auditoria Anual de Contas
2018/05/16 09:05:29.000000000;11071;201603278;Empresa Brasileira de Serviços Hospitalares - CHC-UFPR;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;PR;Curitiba;;Relatório de Auditoria nº 201603278 - EBSERH;Publicado;Auditoria de Acompanhamento da Gestão
2018/05/16 09:05:29.000000000;10909;201702028;COORDENACAO DE ADMINISTRACAO-COAD/DLOG/DPF;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;DF;Brasília;;Relatório de Avaliação dos Resultados da Gestão nº 201702028 - Polícia Federal;Publicado;Avaliação dos Resultados da Gestão
2018/05/16 09:05:20.000000000;10892;201702508;Centro Federal de Educação Tecnológica - Celso Suckow da Fonseca;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;RJ;Rio de Janeiro;;Relatório de Avaliação dos Resultados da Gestão nº 201702508 - Centro Federal de Educação Tecnológica - Celso Suckow da Fonseca;Publicado;Avaliação dos Resultados da Gestão
2018/05/16 09:05:02.000000000;11069;201701222;FUNDO MUNICIPAL DE SAUDE DE ITAPIPOCA;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;CE;Itapipoca;;Relatório nº 201701222 - Fundo Municipal de Saúde - Estruturação de Unidades de Atenção Especializada em Saúde;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/16 09:05:01.000000000;11126;201702036;MUNICIPIO DE CAMPO LIMPO PAULISTA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;SP;Campo Limpo Paulista;;RDE nº 201702036 - Programa Nacional de Alimentação Escolar na Educação Básica;Publicado;Apuração de Representações e Demandas Sociais
2018/05/15 16:05:58.000000000;10923;201701747;Laboratório Nacional Agropecuario - Pernambuco;22000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;MIN.AGRICULTURA;PE;Recife;;Relatório de Avaliação dos Resultados da Gestão nº 201701747 Lanagro-PE;Publicado;Avaliação dos Resultados da Gestão
2018/05/15 16:05:53.000000000;10996;201700393;SUPERINTENDÊNCIA FEDERAL DE AGRICULTURA,PESCA E ABASTECIMENTO/SP;22000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;MIN.AGRICULTURA;SP;Natividade da Serra;;Relatório de Avaliação dos Resultados da Gestão nº 201700393 - Superintendência Federal de Agricultura, Pecuária e Abastecimento - SFA/SP;Publicado;Avaliação dos Resultados da Gestão
2018/05/15 16:05:53.000000000;11037;201503061;MINISTERIO DA PESCA E AQUICULTURA;58000;MINISTERIO DA PESCA E AQUICULTURA;MPA;AP;Santana;;Relatório n° 201503061 - AEPG - RGP - Registro Geral da Atividade Pesqueira;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/15 16:05:52.000000000;11042;201503143;MINISTERIO DA PESCA E AQUICULTURA;58000;MINISTERIO DA PESCA E AQUICULTURA;MPA;PA;Baião;;Relatório n° 201503143 - AEPG - RGP - Registro Geral da Atividade Pesqueira;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/15 16:05:49.000000000;11041;201503135;MINISTERIO DA PESCA E AQUICULTURA;58000;MINISTERIO DA PESCA E AQUICULTURA;MPA;MA;Pindaré-Mirim;;Relatório n° 201503135 - AEPG - RGP - Registro Geral da Atividade Pesqueira;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/15 16:05:49.000000000;11145;201503254;GERÊNCIA EXECUTIVA RECIFE;33000;MINISTERIO DA PREVIDENCIA SOCIAL;MPS;PE;Recife;;Relatório de Auditoria nº 201503254 - GEX Recife PE - Ação 0136 Auxílio Doença Área Urbana;Publicado;Auditoria de Acompanhamento da Gestão
2018/05/15 16:05:42.000000000;10925;201700168;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;22000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;MIN.AGRICULTURA;DF;Brasília;;Relatório de Avaliação dos Resultados da Gestão 201700168 - Plano ABC - Embrapa;Publicado;Avaliação dos Resultados da Gestão
2018/05/15 16:05:42.000000000;11209;201701503;Secretaria de Atenção a Saúde;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;DF;Brasília;;Relatório de Avaliação dos Resultados da Gestão nº 201701503 - Secretaria de Atenção à Saúde;Publicado;Avaliação dos Resultados da Gestão
2018/05/15 16:05:39.000000000;11038;201503062;MINISTERIO DA PESCA E AQUICULTURA;58000;MINISTERIO DA PESCA E AQUICULTURA;MPA;PA;Santarém;;Relatório n° 201503062 - AEPG - RGP - Registro Geral da Atividade Pesqueira;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/15 16:05:35.000000000;11142;201503245;GERÊNCIA EXECUTIVA PELOTAS;33000;MINISTERIO DA PREVIDENCIA SOCIAL;MPS;RS;Pelotas;;Relatório de Auditoria nº 201503245 - GEX Pelotas RS - Ação 0136 Auxílio Doença Área Urbana;Publicado;Auditoria de Acompanhamento da Gestão
2018/05/15 16:05:28.000000000;11040;201503130;MINISTERIO DA PESCA E AQUICULTURA;58000;MINISTERIO DA PESCA E AQUICULTURA;MPA;AP;Macapá;;Relatório n° 201503130 - AEPG - RGP - Registro Geral da Atividade Pesqueira;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2018/05/15 16:05:28.000000000;11144;201503251;GERÊNCIA EXECUTIVA PORTO ALEGRE;33000;MINISTERIO DA PREVIDENCIA SOCIAL;MPS;RS;Porto Alegre;;Relatório de Auditoria nº 201503251 - GEX Porto Alegre RS - Ação 0136 Auxílio Doença Área Urbana;Publicado;Auditoria de Acompanhamento da Gestão
2018/05/15 16:05:27.000000000;11043;201503146;MINISTERIO DA PESCA E AQUICULTURA;58000;MINISTERIO DA PESCA E AQUICULTURA;MPA;PA;Oriximiná;;Relatório n° 201503146 - AEPG - RGP - Registro Geral da Atividade Pesqueira;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
